"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Apr 13 06:26:10 GMT 2021","Tue Apr 13 06:26:10 GMT 2021","0","API","Allowed methods tests","","","","test_methods[connection_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Tue Apr 13 06:26:23 GMT 2021","Tue Apr 13 06:26:23 GMT 2021","53","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:08 GMT 2021","Tue Apr 13 06:26:08 GMT 2021","0","API","Allowed methods tests","","","","test_methods[file-system_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Tue Apr 13 06:26:36 GMT 2021","Tue Apr 13 06:26:36 GMT 2021","0","API","Body tests","POST","","","test_post_body_negative[connection_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Tue Apr 13 06:26:37 GMT 2021","Tue Apr 13 06:26:37 GMT 2021","0","API","Body tests","POST","","","test_post_body_negative[backup_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Tue Apr 13 06:26:25 GMT 2021","Tue Apr 13 06:26:25 GMT 2021","52","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:24 GMT 2021","Tue Apr 13 06:26:24 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:28 GMT 2021","Tue Apr 13 06:26:28 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:35 GMT 2021","Tue Apr 13 06:26:35 GMT 2021","45","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Tue Apr 13 06:26:21 GMT 2021","Tue Apr 13 06:26:22 GMT 2021","52","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:20 GMT 2021","Tue Apr 13 06:26:20 GMT 2021","54","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:26 GMT 2021","Tue Apr 13 06:26:26 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:29 GMT 2021","Tue Apr 13 06:26:29 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:10 GMT 2021","Tue Apr 13 06:26:10 GMT 2021","0","API","Allowed methods tests","","","","test_methods[connection_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Tue Apr 13 06:26:14 GMT 2021","Tue Apr 13 06:26:14 GMT 2021","0","API","Allowed methods tests","","","","test_methods[backup_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Tue Apr 13 06:26:33 GMT 2021","Tue Apr 13 06:26:34 GMT 2021","124","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Tue Apr 13 06:26:00 GMT 2021","Tue Apr 13 06:26:00 GMT 2021","0","API","Allowed methods tests","","","","test_methods[cluster_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Tue Apr 13 06:26:22 GMT 2021","Tue Apr 13 06:26:22 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:18 GMT 2021","Tue Apr 13 06:26:18 GMT 2021","51","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:38 GMT 2021","Tue Apr 13 06:26:38 GMT 2021","0","API","Body tests","POST","","","test_post_body_negative[backup_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Tue Apr 13 06:26:00 GMT 2021","Tue Apr 13 06:26:00 GMT 2021","0","API","Allowed methods tests","","","","test_methods[cluster_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Tue Apr 13 06:26:10 GMT 2021","Tue Apr 13 06:26:10 GMT 2021","64","API","Allowed methods tests","","","","test_methods[file-system_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Tue Apr 13 06:26:26 GMT 2021","Tue Apr 13 06:26:26 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Tue Apr 13 06:26:35 GMT 2021","Tue Apr 13 06:26:35 GMT 2021","0","API","Body tests","POST","","","test_post_body_negative[connection_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Tue Apr 13 06:26:35 GMT 2021","Tue Apr 13 06:26:35 GMT 2021","105","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Tue Apr 13 06:26:33 GMT 2021","Tue Apr 13 06:26:33 GMT 2021","49","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
