"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 14 15:28:33 GMT 2021","Wed Apr 14 15:28:33 GMT 2021","50","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:21 GMT 2021","Wed Apr 14 15:28:21 GMT 2021","36","API","Allowed methods tests","","","","test_methods[fs-type_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:26 GMT 2021","Wed Apr 14 15:28:26 GMT 2021","57","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:29:00 GMT 2021","Wed Apr 14 15:29:00 GMT 2021","146","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:28:19 GMT 2021","Wed Apr 14 15:28:19 GMT 2021","50","API","Allowed methods tests","","","","test_methods[file-system_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:58 GMT 2021","Wed Apr 14 15:28:58 GMT 2021","141","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:28:41 GMT 2021","Wed Apr 14 15:28:41 GMT 2021","37","API","Allowed methods tests","","","","test_methods[restore_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:14 GMT 2021","Wed Apr 14 15:28:14 GMT 2021","49","API","Allowed methods tests","","","","test_methods[cluster-type_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:16 GMT 2021","Wed Apr 14 15:28:16 GMT 2021","40","API","Allowed methods tests","","","","test_methods[cluster-type_POST_negative]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:29:00 GMT 2021","Wed Apr 14 15:29:00 GMT 2021","315","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:28:54 GMT 2021","Wed Apr 14 15:28:54 GMT 2021","41","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:29:02 GMT 2021","Wed Apr 14 15:29:02 GMT 2021","167","API","Body tests","POST","","","test_post_body_negative[connection_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:28:56 GMT 2021","Wed Apr 14 15:28:56 GMT 2021","39","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:58 GMT 2021","Wed Apr 14 15:28:58 GMT 2021","44","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:37 GMT 2021","Wed Apr 14 15:28:37 GMT 2021","43","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:30 GMT 2021","Wed Apr 14 15:28:30 GMT 2021","43","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:12 GMT 2021","Wed Apr 14 15:28:12 GMT 2021","56","API","Allowed methods tests","","","","test_methods[cluster_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:50 GMT 2021","Wed Apr 14 15:28:50 GMT 2021","43","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:35 GMT 2021","Wed Apr 14 15:28:35 GMT 2021","47","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:43 GMT 2021","Wed Apr 14 15:28:43 GMT 2021","43","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:41 GMT 2021","Wed Apr 14 15:28:41 GMT 2021","49","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 15:29:10 GMT 2021","Wed Apr 14 15:29:10 GMT 2021","566","API","Body tests","POST","","","test_post_body_negative[restore_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:28:38 GMT 2021","Wed Apr 14 15:28:38 GMT 2021","39","API","Allowed methods tests","","","","test_methods[backup_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:46 GMT 2021","Wed Apr 14 15:28:46 GMT 2021","39","API","Allowed methods tests","","","","test_methods[restore_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:31 GMT 2021","Wed Apr 14 15:28:31 GMT 2021","35","API","Allowed methods tests","","","","test_methods[backup_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:29:05 GMT 2021","Wed Apr 14 15:29:05 GMT 2021","152","API","Body tests","POST","","","test_post_body_negative[backup_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:28:20 GMT 2021","Wed Apr 14 15:28:20 GMT 2021","42","API","Allowed methods tests","","","","test_methods[fs-type_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:39 GMT 2021","Wed Apr 14 15:28:39 GMT 2021","44","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:36 GMT 2021","Wed Apr 14 15:28:36 GMT 2021","40","API","Allowed methods tests","","","","test_methods[backup_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:48 GMT 2021","Wed Apr 14 15:28:48 GMT 2021","44","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:23 GMT 2021","Wed Apr 14 15:28:23 GMT 2021","44","API","Allowed methods tests","","","","test_methods[connection_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:18 GMT 2021","Wed Apr 14 15:28:18 GMT 2021","46","API","Allowed methods tests","","","","test_methods[file-system_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:46 GMT 2021","Wed Apr 14 15:28:46 GMT 2021","63","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:17 GMT 2021","Wed Apr 14 15:28:18 GMT 2021","40","API","Allowed methods tests","","","","test_methods[file-system_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:29:07 GMT 2021","Wed Apr 14 15:29:07 GMT 2021","310","API","Body tests","POST","","","test_post_body_negative[backup_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:29:02 GMT 2021","Wed Apr 14 15:29:02 GMT 2021","324","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:28:32 GMT 2021","Wed Apr 14 15:28:32 GMT 2021","49","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:28:16 GMT 2021","Wed Apr 14 15:28:16 GMT 2021","40","API","Allowed methods tests","","","","test_methods[cluster-type_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:28:52 GMT 2021","Wed Apr 14 15:28:52 GMT 2021","40","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
