"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Apr 16 13:22:45 GMT 2021","Fri Apr 16 13:22:45 GMT 2021","72","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_Null values for Nullable=True fields]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:21:53 GMT 2021","Fri Apr 16 13:21:53 GMT 2021","53","API","Allowed methods tests","","","","test_methods[fs-type_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Fri Apr 16 13:22:42 GMT 2021","Fri Apr 16 13:22:42 GMT 2021","57","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_Only Required=True with valid values]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:23:00 GMT 2021","Fri Apr 16 13:23:00 GMT 2021","198","API","Body tests","POST","","","test_post_body_negative[restore_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Fri Apr 16 13:22:07 GMT 2021","Fri Apr 16 13:22:07 GMT 2021","55","API","Allowed methods tests","","","","test_methods[backup_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Fri Apr 16 13:21:46 GMT 2021","Fri Apr 16 13:21:46 GMT 2021","58","API","Allowed methods tests","","","","test_methods[cluster_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Fri Apr 16 13:22:59 GMT 2021","Fri Apr 16 13:23:00 GMT 2021","362","API","Body tests","POST","","","test_post_body_negative[backup_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Fri Apr 16 13:21:56 GMT 2021","Fri Apr 16 13:21:56 GMT 2021","45","API","Allowed methods tests","","","","test_methods[connection_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Fri Apr 16 13:21:45 GMT 2021","Fri Apr 16 13:21:45 GMT 2021","48","API","Allowed methods tests","","","","test_methods[cluster_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Fri Apr 16 13:22:49 GMT 2021","Fri Apr 16 13:22:49 GMT 2021","145","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Null values for Nullable=False fields]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Fri Apr 16 13:22:33 GMT 2021","Fri Apr 16 13:22:33 GMT 2021","52","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with valid values]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:22:24 GMT 2021","Fri Apr 16 13:22:24 GMT 2021","57","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:23:02 GMT 2021","Fri Apr 16 13:23:03 GMT 2021","137","API","Body tests","POST","","","test_post_body_negative[restore_POST_negative_Null values for Nullable=False fields]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Fri Apr 16 13:22:11 GMT 2021","Fri Apr 16 13:22:11 GMT 2021","57","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_Only Required=True with valid values]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:22:22 GMT 2021","Fri Apr 16 13:22:22 GMT 2021","58","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:22:39 GMT 2021","Fri Apr 16 13:22:39 GMT 2021","52","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:23:03 GMT 2021","Fri Apr 16 13:23:04 GMT 2021","746","API","Body tests","POST","","","test_post_body_negative[restore_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Fri Apr 16 13:21:54 GMT 2021","Fri Apr 16 13:21:54 GMT 2021","48","API","Allowed methods tests","","","","test_methods[fs-type_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Fri Apr 16 13:22:01 GMT 2021","Fri Apr 16 13:22:01 GMT 2021","45","API","Allowed methods tests","","","","test_methods[backup_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Fri Apr 16 13:22:28 GMT 2021","Fri Apr 16 13:22:28 GMT 2021","57","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_Only Required=True with valid values]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:22:05 GMT 2021","Fri Apr 16 13:22:05 GMT 2021","54","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:22:39 GMT 2021","Fri Apr 16 13:22:39 GMT 2021","62","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with valid values]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:22:09 GMT 2021","Fri Apr 16 13:22:09 GMT 2021","59","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with valid values]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:22:36 GMT 2021","Fri Apr 16 13:22:36 GMT 2021","60","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_Only Required=True with valid values]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:22:03 GMT 2021","Fri Apr 16 13:22:03 GMT 2021","69","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Fri Apr 16 13:21:50 GMT 2021","Fri Apr 16 13:21:50 GMT 2021","52","API","Allowed methods tests","","","","test_methods[file-system_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Fri Apr 16 13:22:10 GMT 2021","Fri Apr 16 13:22:10 GMT 2021","43","API","Allowed methods tests","","","","test_methods[restore_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
