"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 14 12:18:54 GMT 2021","Wed Apr 14 12:18:54 GMT 2021","59","API","Allowed methods tests","","","","test_methods[restore_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:19:05 GMT 2021","Wed Apr 14 12:19:05 GMT 2021","52","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:19:10 GMT 2021","Wed Apr 14 12:19:10 GMT 2021","53","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:19:12 GMT 2021","Wed Apr 14 12:19:12 GMT 2021","140","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 12:18:28 GMT 2021","Wed Apr 14 12:18:28 GMT 2021","44","API","Allowed methods tests","","","","test_methods[file-system_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:18:40 GMT 2021","Wed Apr 14 12:18:40 GMT 2021","60","API","Allowed methods tests","","","","test_methods[connection_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:18:22 GMT 2021","Wed Apr 14 12:18:22 GMT 2021","42","API","Allowed methods tests","","","","test_methods[cluster_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:19:00 GMT 2021","Wed Apr 14 12:19:00 GMT 2021","64","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:18:32 GMT 2021","Wed Apr 14 12:18:32 GMT 2021","50","API","Allowed methods tests","","","","test_methods[fs-type_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:18:37 GMT 2021","Wed Apr 14 12:18:37 GMT 2021","64","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:18:47 GMT 2021","Wed Apr 14 12:18:47 GMT 2021","51","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:19:21 GMT 2021","Wed Apr 14 12:19:21 GMT 2021","373","API","Body tests","POST","","","test_post_body_negative[backup_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 12:19:08 GMT 2021","Wed Apr 14 12:19:08 GMT 2021","59","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:18:39 GMT 2021","Wed Apr 14 12:18:39 GMT 2021","56","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:18:43 GMT 2021","Wed Apr 14 12:18:43 GMT 2021","53","API","Allowed methods tests","","","","test_methods[backup_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:19:02 GMT 2021","Wed Apr 14 12:19:02 GMT 2021","61","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 12:19:24 GMT 2021","Wed Apr 14 12:19:25 GMT 2021","520","API","Body tests","POST","","","test_post_body_negative[restore_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 12:19:18 GMT 2021","Wed Apr 14 12:19:18 GMT 2021","366","API","Body tests","POST","","","test_post_body_negative[connection_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 12:18:48 GMT 2021","Wed Apr 14 12:18:48 GMT 2021","45","API","Allowed methods tests","","","","test_methods[backup_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:18:53 GMT 2021","Wed Apr 14 12:18:53 GMT 2021","57","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:18:34 GMT 2021","Wed Apr 14 12:18:34 GMT 2021","49","API","Allowed methods tests","","","","test_methods[connection_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:19:13 GMT 2021","Wed Apr 14 12:19:13 GMT 2021","392","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 12:18:59 GMT 2021","Wed Apr 14 12:18:59 GMT 2021","42","API","Allowed methods tests","","","","test_methods[restore_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:18:26 GMT 2021","Wed Apr 14 12:18:26 GMT 2021","54","API","Allowed methods tests","","","","test_methods[cluster-type_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:18:49 GMT 2021","Wed Apr 14 12:18:49 GMT 2021","61","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:18:30 GMT 2021","Wed Apr 14 12:18:30 GMT 2021","49","API","Allowed methods tests","","","","test_methods[fs-type_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:18:24 GMT 2021","Wed Apr 14 12:18:24 GMT 2021","86","API","Allowed methods tests","","","","test_methods[cluster_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:19:23 GMT 2021","Wed Apr 14 12:19:23 GMT 2021","172","API","Body tests","POST","","","test_post_body_negative[restore_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 12:18:43 GMT 2021","Wed Apr 14 12:18:43 GMT 2021","61","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:19:07 GMT 2021","Wed Apr 14 12:19:07 GMT 2021","56","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:19:17 GMT 2021","Wed Apr 14 12:19:17 GMT 2021","174","API","Body tests","POST","","","test_post_body_negative[connection_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 12:19:11 GMT 2021","Wed Apr 14 12:19:11 GMT 2021","52","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:19:15 GMT 2021","Wed Apr 14 12:19:16 GMT 2021","378","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 12:19:14 GMT 2021","Wed Apr 14 12:19:14 GMT 2021","138","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 12:18:28 GMT 2021","Wed Apr 14 12:18:28 GMT 2021","48","API","Allowed methods tests","","","","test_methods[file-system_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 12:18:55 GMT 2021","Wed Apr 14 12:18:55 GMT 2021","54","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:19:04 GMT 2021","Wed Apr 14 12:19:04 GMT 2021","53","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:18:45 GMT 2021","Wed Apr 14 12:18:45 GMT 2021","60","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:19:03 GMT 2021","Wed Apr 14 12:19:03 GMT 2021","64","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 12:18:38 GMT 2021","Wed Apr 14 12:18:38 GMT 2021","43","API","Allowed methods tests","","","","test_methods[connection_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
